name,status,signature,read_error
2023-04-25_11-45-39__wXfEv3P9TONefgnlXTTXS0Jd5Y3CkmgbaJNTVGml.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-04-26_03-16-32__zUHJAF4JRSzf1egPisVsiYm95KUPbxjXRzTHP3Ga.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-04-27_00-03-18__C2BMO1arFK6RJiVDzoewO4tnHcMkEhpb62wk1k71.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-05-10_04-14-27__4nhnTwX1Tljo2xFmaaWS8DiLlM6jd9Uj3R7S2Opi.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-05-10_20-33-20__SIWguzntMUYiQSVGIeHpzZLXCL1lzw8ngiLpguIk.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2023-05-10_20-34-16__8k4QwykdcdppRp1909tN1QNNFMHgj2QoU5JOqLTY.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2023-05-12_08-02-44__gyO0xC95xst0pTSXRmPVeKTIhcVIndUcGkho2Cqv.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-05-15_07-03-13__u43j7nPprle8ratJkI8UCUwp7nt8SdIE2Iu5veVn.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2023-05-16_07-33-57__EZog1pJuARZrGEcDdOfplCaW0lPelB7u1xqZoJXW.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-05-17_08-44-23__lkG5jhjtqaTGJ5aLShCsm93WlfDDM74jiQp7cD65.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-05-18_09-02-08__iuyrT82seoqGRJ5rm5dlFQvo31FHITwFa0jEcGSt.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2023-05-24_08-50-26__zMJV1z13bdsLNFA9IDOis0CQ4ZKQLObsvwH2qcN3.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-05-31_09-05-48__xs8P1oCpsUxNSwkv2ofLQ9qPogEiBIpHoDxZVmPQ.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-06-02_09-25-13__AQKPI4kk4E4tjbUHUdUQPrG3490OK1RAay498h8c.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-06-07_08-06-05__eV8rIoUMYqcoux6weTJWMiyboOaUiYBzmhmYmdqK.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-06-14_08-37-41__slnXJJyhiw7JBV5dyvCHfrLz6mkPVQOtls8dwxcu.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-06-16_09-34-28__HNzFQfttOGQzSiUfH3gL67PKaYIqmG9qzwnQEA5E.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2023-06-21_08-39-56__weWaXL3U95bOOfVmrEh8VgWcHZO3o3LnEtEzsSup.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-06-23_08-42-24__xmpK9CRWfAmkjKPbX3xzmA5AYaClMkD2o59NOlEa.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-06-23_08-42-35__JNBv14txvlH3CTK4TVheNh8D3JPB99Fk2LjXIzKH.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-06-26_09-08-03__0aLJ01rD5HHYe6gfZdD0OoGJ6K7ZEZUCybzisaIB.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-07-17_10-31-41__yGepUJGYgGKjG6JhLwJNyOw3OePQLK6Bdelv1dXi.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-07-18_17-48-50__vnkEKrATGJAFtvyLBFG1cRIr2qRaSa1wlh0PA18d.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-07-20_17-18-05__773lcTsboAAxZlIzNO2CSezlFUNTM2QEBHKjnFyj.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-07-24_10-07-08__EryLLJQfSfWv8PLlmA5v4c9YtSZJ1dSHIvN5I8oO.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-07-25_07-24-51__y7O7tFXbEw0nEatrjApfI0l3riQSsZbUirIkdX2v.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-07-26_09-16-03__brrjghid72Wy4uNphoFK86HBfFpLuHnmgoZcYZoN.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-07-28_08-37-16__s3XqPZM8BmbkDFy7zu3mk3If4Kjw6VD6CPE3mHbz.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-08-01_08-49-40__YGk4iAJTW9C1lpv6gMc8ks8CKhrS0EEqm3yY4FXF.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-08-02_10-40-19__XUmWoVmBWDZYtN68RBI4i64p6UGFlLVaR01RcZFo.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2023-08-04_06-50-25__vCcq8IitHWYlIzg2RD9fpvEYrXfgvpLlYHSpnVmh.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2023-08-09_07-22-47__TI2CpkmD2iHMQ4zzKqBnseqShFgFC4lmwnmMnwdG.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-08-11_07-16-02__xwE1IGdbjhLXX3k9iO9i2znWOrZJsQtCDukNXfl8.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-08-14_09-25-50__qbEHLkxVbYShgg1FFsD0T4ujzavtHpIIRq6D7WDK.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2023-08-16_10-40-58__148dXDfnoninmiS1CUlXdHICY5OmzoyQFul0T5dF.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-08-18_08-19-28__qMtO786KZIlEmr5DX3kR1Jqy62cUDCxYSBBFy3hN.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-08-21_08-40-04__X1MuJ1yBqeRhTAtgffFp3p1n5wedAbue9PamSANL.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2023-08-23_10-09-24__VuXn6q95p5EKSj0khDaTIWrBfGHp6md2VKZhmZlv.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-08-30_07-29-08__0vDHEP9a1bQjY7etOIpYzkxXQ9TAEvVAQvciFle2.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-08-31_07-46-23__Ucm9qEzJiolkqFSQ0J9KUpw6KFjfhdPqLRVlGti9.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-09-01_07-25-03__geAj0N8Q3tH1JMmvOIzr6ZpGJU7iVwp4sNmNvO4x.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2023-09-04_08-06-17__h8ddGVaX4JzSP7xNCkCYDjvnVcAhQevFNVJAchmn.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-09-06_07-32-45__WZggV5JAllvAKXaqiK2FK48srL0goXpWnwlNdgZY.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-09-11_09-15-23__31HQ473sx0rPtLYad1bPae0yzRCQ4wQj5Ii7SD5n.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2023-09-13_07-23-49__zcUIyU6U7Gu5pAiCzv2HLlxetfFVKOjrqfvSPMc0.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2023-09-15_07-42-19__7jXFNT6TGaBCIhvhCQ6FC4mJubKQsMJ8UcX55J3S.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2023-09-18_07-36-52__etJ1PSB1ijz7SGx1aSQieLqCp5RC1du939NZ6z3s.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2023-09-24_21-07-23__c1Tysjt1ocpkDcEG7prcrYxEN3JgQNESgGkdMJRH.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-09-26_08-53-38__4fhgjR45WlYQdyZIYezADqAj7ipDmwcKfhrwZbVn.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-09-28_08-48-02__wn8Bz8pzyu9nAiqcsqLJ3fIdcI8lfOa3XH9Yhssi.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-10-03_08-14-56__n19oLcWXOzGk7cn3YXOAYdmYrCcrZryopBtA3wlW.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-10-06_08-55-11__plD2cyjzXbVkFMHkALmTrvjHttrQu01puMudI194.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-10-09_04-27-13__fjP2bQbvf2hhu8Gs2IU35HBzA4OD8cQuBUjggthG.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2023-10-12_08-25-07__aUI4cRkAUkRef9CE8IWvCbbbYIsNSk4113RIEMKK.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-10-16_08-07-12__xD1RBcGSTVM8FgFJFGDllYM1q89WBpmVrPVvndPw.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-10-18_09-11-39__wA3uv0Spvkp8Mj7ZpAbXsAkpU0dj3BSSN7w5pCT3.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-10-23_08-17-44__TEIVQPYeuicuLacjeOTU9ftRK58JjB7RYC9CEPW9.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2023-10-25_08-30-22__FLUPYy1MlADoncJsOsdSAevY9Rp2FwPWjCahQYeN.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-10-26_08-37-34__epSqHj5XaoYkspUGajUDeGWml00aHon6Vh1LMfTZ.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-10-30_07-08-15__ZuCEcOcdAmaCyO2t4IF74PHk6pjeWUJ47mWrtNU2.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-11-01_06-26-48__aqKyhAVeaoAuBdgHiQJFcFJqRhnMVWJQH4ps06hD.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2023-11-01_18-42-06__8Q3SCEF4NSz9jCdB8nPEcgKUy1YMTSd2VOBAaxtI.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-11-03_08-26-31__pMEDr2ZL935jNJ3IQmNn8ej1V6uQGa3LmH4aNZzz.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-11-07_05-27-38__tNDo8E6dNxTuthqUL5ScptzdwStg0C4x2iYiVz6J.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2023-11-09_07-47-21__4xVjaIbXo3WxDDz1RvAwCmxewTQGeNrTl2RRWYh3.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2023-11-10_07-54-59__nYEUXIeZq1WSabhFivF6E7ykHagTQ1S4Vaq5bWK1.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2023-11-13_07-19-03__qmhQBj6zImiwuU0jojxwc7xEk90ogmyLiYEvh5uI.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2023-11-15_07-32-28__PeFqi69snA5GwlTTzuNKbGQiV4RGQQIumC301W5o.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-11-20_06-18-41__4lE4t9MguRbmLD3KgXnTeYKrvYFcOQJXWjl5VJTU.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-11-22_07-26-38__NTBA1zUyYHcJ4oUkek9WejMcNxoPDnVrN4MhJI7O.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-11-24_13-51-10__sJgFLEeX8scLxRe4uELWWDow0lkJdz3S0aTQDwOv.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-11-26_21-30-19__ISYBhr5rdsLi9B9NZkbWp5p1Zs3xJzcqI5NVSdKB.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-11-28_07-19-56__f4Jng8HZL9h9i4dmTfZr1gEatHrtCYcQq8zi4TRY.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-11-30_07-08-33__ivkyc7Wz8lcLjQ7Ruz0CLCt9cPFLmvbexRTpLaQB.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-12-04_06-23-48__veG3ZXhBhevPYYY2ZXF1OvnX9BuiC4o2f27x7xqk.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-12-06_07-30-49__OF94EBJOwRwnwepYJHEc8HgxrpbHKbpFNn4UvJIN.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-12-07_07-16-35__9K3GhpebivsI2VEkDAccStFfDHWmpgMlNnHD2fku.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2023-12-08_07-25-47__RplUDCoopjGJjbFsnajT791KUqTWbmySda1fxAqk.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-12-11_08-03-22__QwdKM4AOMGjc0MVCDEgKLixhNI762Jp0gIS6hXZw.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-12-11_11-35-14__8znqGEuUCs6vFxfW9FWsoFh0Q8qWhTNopTnVbeHO.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-12-12_06-46-16__PyZfHF45urdw2F3y1u0OMblnCYbk4NfdptvC9FrX.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-12-14_07-17-41__XQeONeCAWr21fusDrUgA2r71Fmn5PG4UH7HBTew4.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-12-15_06-50-21__Pzvd8QEbsfnJZ3RjQevg446NrQEtjDW3ix4WBvea.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-12-18_07-59-37__MkmdhhN3AVBTcwgJuhwAh66rryzpLAP7sPO2VHDh.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-12-20_08-26-32__W2qlgbxbhwgRIIZp5FIvBqPVC5XEa4xgVHl1hBFr.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-12-21_06-17-41__08334rd80aQBH5A2P63qfVjYpw1s8nc2x0AZObpY.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2023-12-26_08-06-12__CuZ3mFS9rAxU2VcOwxtW5GpJoBrzLfEoKECAvyfv.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2024-01-08_17-04-42__KgpKZkExbuiUl26ZdU1GdtWK50r3GGOHnaCvkObV.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2024-01-08_17-54-48__nDPi0WlRZoc8l5N0xWD69H5KPiTYvBMrGOyDU5wn.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2024-01-08_18-01-46__OymZkXNiqdtkOmeTb8eSJvQEP9ww4UNpNCgSEHvd.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2024-01-10_05-58-05__aXi6QFVzV1znwukd8jpY4H8zncBet0FkwSXKIDln.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2024-01-10_16-25-39__vK4X119vUF01yCCcAHHphhyFqSBDmrB8FLyDgSJl.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2024-01-11_19-20-01__r7B8bSv7FxEHgbqpdFPM2ZKxJSFi9jsnTttYL4Qg.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2024-01-14_19-39-23__WfTq5v1DfnRRv62jFuvSJaHeunv61MX5Y5r5Fcux.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2024-01-16_05-44-38__LfMC4KU0PX2mO2uafu1jVRLEs5l4TiKAirjFog1f.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2024-01-16_19-36-40__k5kvvYCdsK0S9cN3WuqbtlYuUhBejLO41NQf74tV.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2024-01-17_19-07-21__nWELdB8St4DVIJCxuULWu8rOmvE5fjiebu039Pff.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2024-01-18_21-01-35__RZ3VGUnRMLJDIoY7IeB4Vgb8wuPCiQ0Zt7dEiPo3.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2024-01-21_16-42-52__vYMOCdbyqJxlBS2NIiCW68wNZgt4L8rj7OZXQfZD.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2024-01-22_05-55-45__Na1rPVmPF9reWSugsY3t1XmU4ljNL3zW3wM11rCT.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2024-01-23_05-51-03__LZFdx6yscKIXBmxhDDnFD1kMbzcLvckDPZpLvQ0J.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2024-01-23_18-27-42__6rG3lSegZAxWSgFr1dISwXEpdhUWm4BupXWsdvhr.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2024-01-24_17-53-17__ymtvnqnaEiAeu0NWlVklzfbhHm6mmImHJjhMkRoW.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2024-01-25_19-01-07__csz2tq1EenxSiRlwHj0UlWvSABqhQQoSeDsrACzN.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2024-01-28_16-53-17__0XY85FJc69nufPhfigunYoxZbxTmqXzhyjPrWXIi.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2024-01-30_06-04-54__hsEEvKX0MmdwLiNqoX7pok22Ve21NNMFzPUSKBGM.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2024-01-30_06-06-39__2MIIG2q9wZKbSLRVa1xnj8J2kCcM3hPw8b1KoJCc.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2024-01-30_19-34-46__9NaQIx9EKWQltXvrJPKtXaThrzMkszttjDs13mYL.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2024-01-31_18-56-54__J60pAHbTNC9YAzG3alg901rTpyPmaAPGke3gdMqo.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2024-02-01_19-12-37__UCuUlobiQk3VFTLrfhsDPYIxu5qSftlpGf6XRMcc.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2024-02-05_06-20-07__aRAqT6Iff6revEYieP1prr62jsJbr5ofCL7TPy76.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2024-02-05_20-19-09__oDYVx50urnpYzehq4mkbPnlYIQEW6sERF9gVzTM1.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2024-02-07_07-33-56__WZxIVh0OcSaPhmISuhvMdykiQk2y3MmKHHVLRVvt.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
